,Coal-EA,Coal-NE,Coal-NO,Coal-SO,Coal-WE
2245,0.55,0.55,0.55,0.55,0.55
2246,0.55,0.55,0.55,0.55,0.55
2247,0.55,0.55,0.55,0.55,0.55
2248,0.55,0.55,0.55,0.55,0.55
2249,0.55,0.55,0.55,0.55,0.55
2250,0.55,0.55,0.55,0.55,0.55
2251,0.55,0.55,0.55,0.55,0.55
2252,0.55,0.55,0.55,0.55,0.55
2253,0.55,0.55,0.55,0.55,0.55
2254,0.55,0.55,0.55,0.55,0.55
2255,0.55,0.55,0.55,0.55,0.55
2256,0.55,0.55,0.55,0.55,0.55
2257,0.55,0.55,0.55,0.55,0.55
2258,0.55,0.55,0.55,0.55,0.55
2259,0.55,0.55,0.55,0.55,0.55
2260,0.55,0.55,0.55,0.55,0.55
2261,0.55,0.55,0.55,0.55,0.55
2262,0.55,0.55,0.55,0.55,0.55
2263,0.55,0.55,0.55,0.55,0.55
2264,0.55,0.55,0.55,0.55,0.55
2265,0.55,0.55,0.55,0.55,0.55
2266,0.55,0.55,0.55,0.55,0.55
2267,0.55,0.55,0.55,0.55,0.55
2268,0.55,0.55,0.55,0.55,0.55
2269,0.55,0.55,0.55,0.55,0.55
2270,0.55,0.55,0.55,0.55,0.55
2271,0.55,0.55,0.55,0.55,0.55
2272,0.55,0.55,0.55,0.55,0.55
2273,0.55,0.55,0.55,0.55,0.55
2274,0.55,0.55,0.55,0.55,0.55
2275,0.55,0.55,0.55,0.55,0.55
2276,0.55,0.55,0.55,0.55,0.55
2277,0.55,0.55,0.55,0.55,0.55
2278,0.55,0.55,0.55,0.55,0.55
2279,0.55,0.55,0.55,0.55,0.55
2280,0.55,0.55,0.55,0.55,0.55
2281,0.55,0.55,0.55,0.55,0.55
2282,0.55,0.55,0.55,0.55,0.55
2283,0.55,0.55,0.55,0.55,0.55
2284,0.55,0.55,0.55,0.55,0.55
2285,0.55,0.55,0.55,0.55,0.55
2286,0.55,0.55,0.55,0.55,0.55
2287,0.55,0.55,0.55,0.55,0.55
2288,0.55,0.55,0.55,0.55,0.55
2289,0.55,0.55,0.55,0.55,0.55
2290,0.55,0.55,0.55,0.55,0.55
2291,0.55,0.55,0.55,0.55,0.55
2292,0.55,0.55,0.55,0.55,0.55
2293,0.55,0.55,0.55,0.55,0.55
2294,0.55,0.55,0.55,0.55,0.55
2295,0.55,0.55,0.55,0.55,0.55
2296,0.55,0.55,0.55,0.55,0.55
2297,0.55,0.55,0.55,0.55,0.55
2298,0.55,0.55,0.55,0.55,0.55
2299,0.55,0.55,0.55,0.55,0.55
2300,0.55,0.55,0.55,0.55,0.55
2301,0.55,0.55,0.55,0.55,0.55
2302,0.55,0.55,0.55,0.55,0.55
2303,0.55,0.55,0.55,0.55,0.55
2304,0.55,0.55,0.55,0.55,0.55
2305,0.55,0.55,0.55,0.55,0.55
2306,0.55,0.55,0.55,0.55,0.55
2307,0.55,0.55,0.55,0.55,0.55
2308,0.55,0.55,0.55,0.55,0.55
2309,0.55,0.55,0.55,0.55,0.55
2310,0.55,0.55,0.55,0.55,0.55
2311,0.55,0.55,0.55,0.55,0.55
2312,0.55,0.55,0.55,0.55,0.55
2313,0.55,0.55,0.55,0.55,0.55
2314,0.55,0.55,0.55,0.55,0.55
2315,0.55,0.55,0.55,0.55,0.55
2316,0.55,0.55,0.55,0.55,0.55
2317,0.55,0.55,0.55,0.55,0.55
2318,0.55,0.55,0.55,0.55,0.55
2319,0.55,0.55,0.55,0.55,0.55
2320,0.55,0.55,0.55,0.55,0.55
2321,0.55,0.55,0.55,0.55,0.55
2322,0.55,0.55,0.55,0.55,0.55
2323,0.55,0.55,0.55,0.55,0.55
2324,0.55,0.55,0.55,0.55,0.55
2325,0.55,0.55,0.55,0.55,0.55
2326,0.55,0.55,0.55,0.55,0.55
2327,0.55,0.55,0.55,0.55,0.55
2328,0.55,0.55,0.55,0.55,0.55
2329,0.55,0.55,0.55,0.55,0.55
2330,0.55,0.55,0.55,0.55,0.55
2331,0.55,0.55,0.55,0.55,0.55
2332,0.55,0.55,0.55,0.55,0.55
2333,0.55,0.55,0.55,0.55,0.55
2334,0.55,0.55,0.55,0.55,0.55
2335,0.55,0.55,0.55,0.55,0.55
2336,0.55,0.55,0.55,0.55,0.55
2337,0.55,0.55,0.55,0.55,0.55
2338,0.55,0.55,0.55,0.55,0.55
2339,0.55,0.55,0.55,0.55,0.55
2340,0.55,0.55,0.55,0.55,0.55
2341,0.55,0.55,0.55,0.55,0.55
2342,0.55,0.55,0.55,0.55,0.55
2343,0.55,0.55,0.55,0.55,0.55
2344,0.55,0.55,0.55,0.55,0.55
2345,0.55,0.55,0.55,0.55,0.55
2346,0.55,0.55,0.55,0.55,0.55
2347,0.55,0.55,0.55,0.55,0.55
2348,0.55,0.55,0.55,0.55,0.55
2349,0.55,0.55,0.55,0.55,0.55
2350,0.55,0.55,0.55,0.55,0.55
2351,0.55,0.55,0.55,0.55,0.55
2352,0.55,0.55,0.55,0.55,0.55
2353,0.55,0.55,0.55,0.55,0.55
2354,0.55,0.55,0.55,0.55,0.55
2355,0.55,0.55,0.55,0.55,0.55
2356,0.55,0.55,0.55,0.55,0.55
2357,0.55,0.55,0.55,0.55,0.55
2358,0.55,0.55,0.55,0.55,0.55
2359,0.55,0.55,0.55,0.55,0.55
2360,0.55,0.55,0.55,0.55,0.55
2361,0.55,0.55,0.55,0.55,0.55
2362,0.55,0.55,0.55,0.55,0.55
2363,0.55,0.55,0.55,0.55,0.55
2364,0.55,0.55,0.55,0.55,0.55
2365,0.55,0.55,0.55,0.55,0.55
2366,0.55,0.55,0.55,0.55,0.55
2367,0.55,0.55,0.55,0.55,0.55
2368,0.55,0.55,0.55,0.55,0.55
2369,0.55,0.55,0.55,0.55,0.55
2370,0.55,0.55,0.55,0.55,0.55
2371,0.55,0.55,0.55,0.55,0.55
2372,0.55,0.55,0.55,0.55,0.55
2373,0.55,0.55,0.55,0.55,0.55
2374,0.55,0.55,0.55,0.55,0.55
2375,0.55,0.55,0.55,0.55,0.55
2376,0.55,0.55,0.55,0.55,0.55
2377,0.55,0.55,0.55,0.55,0.55
2378,0.55,0.55,0.55,0.55,0.55
2379,0.55,0.55,0.55,0.55,0.55
2380,0.55,0.55,0.55,0.55,0.55
2381,0.55,0.55,0.55,0.55,0.55
2382,0.55,0.55,0.55,0.55,0.55
2383,0.55,0.55,0.55,0.55,0.55
2384,0.55,0.55,0.55,0.55,0.55
2385,0.55,0.55,0.55,0.55,0.55
2386,0.55,0.55,0.55,0.55,0.55
2387,0.55,0.55,0.55,0.55,0.55
2388,0.55,0.55,0.55,0.55,0.55
2389,0.55,0.55,0.55,0.55,0.55
2390,0.55,0.55,0.55,0.55,0.55
2391,0.55,0.55,0.55,0.55,0.55
2392,0.55,0.55,0.55,0.55,0.55
2393,0.55,0.55,0.55,0.55,0.55
2394,0.55,0.55,0.55,0.55,0.55
2395,0.55,0.55,0.55,0.55,0.55
2396,0.55,0.55,0.55,0.55,0.55
2397,0.55,0.55,0.55,0.55,0.55
2398,0.55,0.55,0.55,0.55,0.55
2399,0.55,0.55,0.55,0.55,0.55
2400,0.55,0.55,0.55,0.55,0.55
2401,0.55,0.55,0.55,0.55,0.55
2402,0.55,0.55,0.55,0.55,0.55
2403,0.55,0.55,0.55,0.55,0.55
2404,0.55,0.55,0.55,0.55,0.55
2405,0.55,0.55,0.55,0.55,0.55
2406,0.55,0.55,0.55,0.55,0.55
2407,0.55,0.55,0.55,0.55,0.55
2408,0.55,0.55,0.55,0.55,0.55
2409,0.55,0.55,0.55,0.55,0.55
2410,0.55,0.55,0.55,0.55,0.55
2411,0.55,0.55,0.55,0.55,0.55
2412,0.55,0.55,0.55,0.55,0.55
2413,0.55,0.55,0.55,0.55,0.55
2414,0.55,0.55,0.55,0.55,0.55
2415,0.55,0.55,0.55,0.55,0.55
2416,0.55,0.55,0.55,0.55,0.55
2417,0.55,0.55,0.55,0.55,0.55
2418,0.55,0.55,0.55,0.55,0.55
2419,0.55,0.55,0.55,0.55,0.55
2420,0.55,0.55,0.55,0.55,0.55
2421,0.55,0.55,0.55,0.55,0.55
2422,0.55,0.55,0.55,0.55,0.55
2423,0.55,0.55,0.55,0.55,0.55
2424,0.55,0.55,0.55,0.55,0.55
2425,0.55,0.55,0.55,0.55,0.55
2426,0.55,0.55,0.55,0.55,0.55
2427,0.55,0.55,0.55,0.55,0.55
2428,0.55,0.55,0.55,0.55,0.55
2429,0.55,0.55,0.55,0.55,0.55
2430,0.55,0.55,0.55,0.55,0.55
2431,0.55,0.55,0.55,0.55,0.55
2432,0.55,0.55,0.55,0.55,0.55
2433,0.55,0.55,0.55,0.55,0.55
2434,0.55,0.55,0.55,0.55,0.55
2435,0.55,0.55,0.55,0.55,0.55
2436,0.55,0.55,0.55,0.55,0.55
2437,0.55,0.55,0.55,0.55,0.55
2438,0.55,0.55,0.55,0.55,0.55
2439,0.55,0.55,0.55,0.55,0.55
2440,0.55,0.55,0.55,0.55,0.55
2441,0.55,0.55,0.55,0.55,0.55
2442,0.55,0.55,0.55,0.55,0.55
2443,0.55,0.55,0.55,0.55,0.55
2444,0.55,0.55,0.55,0.55,0.55
2445,0.55,0.55,0.55,0.55,0.55
2446,0.55,0.55,0.55,0.55,0.55
2447,0.55,0.55,0.55,0.55,0.55
2448,0.55,0.55,0.55,0.55,0.55
2449,0.55,0.55,0.55,0.55,0.55
2450,0.55,0.55,0.55,0.55,0.55
2451,0.55,0.55,0.55,0.55,0.55
2452,0.55,0.55,0.55,0.55,0.55
2453,0.55,0.55,0.55,0.55,0.55
2454,0.55,0.55,0.55,0.55,0.55
2455,0.55,0.55,0.55,0.55,0.55
2456,0.55,0.55,0.55,0.55,0.55
2457,0.55,0.55,0.55,0.55,0.55
2458,0.55,0.55,0.55,0.55,0.55
2459,0.55,0.55,0.55,0.55,0.55
2460,0.55,0.55,0.55,0.55,0.55
2461,0.55,0.55,0.55,0.55,0.55
2462,0.55,0.55,0.55,0.55,0.55
2463,0.55,0.55,0.55,0.55,0.55
2464,0.55,0.55,0.55,0.55,0.55
2465,0.55,0.55,0.55,0.55,0.55
2466,0.55,0.55,0.55,0.55,0.55
2467,0.55,0.55,0.55,0.55,0.55
2468,0.55,0.55,0.55,0.55,0.55
2469,0.55,0.55,0.55,0.55,0.55
2470,0.55,0.55,0.55,0.55,0.55
2471,0.55,0.55,0.55,0.55,0.55
2472,0.55,0.55,0.55,0.55,0.55
2473,0.55,0.55,0.55,0.55,0.55
2474,0.55,0.55,0.55,0.55,0.55
2475,0.55,0.55,0.55,0.55,0.55
2476,0.55,0.55,0.55,0.55,0.55
2477,0.55,0.55,0.55,0.55,0.55
2478,0.55,0.55,0.55,0.55,0.55
2479,0.55,0.55,0.55,0.55,0.55
2480,0.55,0.55,0.55,0.55,0.55
2481,0.55,0.55,0.55,0.55,0.55
2482,0.55,0.55,0.55,0.55,0.55
2483,0.55,0.55,0.55,0.55,0.55
2484,0.55,0.55,0.55,0.55,0.55
2485,0.55,0.55,0.55,0.55,0.55
2486,0.55,0.55,0.55,0.55,0.55
2487,0.55,0.55,0.55,0.55,0.55
2488,0.55,0.55,0.55,0.55,0.55
2489,0.55,0.55,0.55,0.55,0.55
2490,0.55,0.55,0.55,0.55,0.55
2491,0.55,0.55,0.55,0.55,0.55
2492,0.55,0.55,0.55,0.55,0.55
2493,0.55,0.55,0.55,0.55,0.55
2494,0.55,0.55,0.55,0.55,0.55
2495,0.55,0.55,0.55,0.55,0.55
2496,0.55,0.55,0.55,0.55,0.55
2497,0.55,0.55,0.55,0.55,0.55
2498,0.55,0.55,0.55,0.55,0.55
2499,0.55,0.55,0.55,0.55,0.55
2500,0.55,0.55,0.55,0.55,0.55
2501,0.55,0.55,0.55,0.55,0.55
2502,0.55,0.55,0.55,0.55,0.55
2503,0.55,0.55,0.55,0.55,0.55
2504,0.55,0.55,0.55,0.55,0.55
2505,0.55,0.55,0.55,0.55,0.55
2506,0.55,0.55,0.55,0.55,0.55
2507,0.55,0.55,0.55,0.55,0.55
2508,0.55,0.55,0.55,0.55,0.55
2509,0.55,0.55,0.55,0.55,0.55
2510,0.55,0.55,0.55,0.55,0.55
2511,0.55,0.55,0.55,0.55,0.55
2512,0.55,0.55,0.55,0.55,0.55
2513,0.55,0.55,0.55,0.55,0.55
2514,0.55,0.55,0.55,0.55,0.55
2515,0.55,0.55,0.55,0.55,0.55
2516,0.55,0.55,0.55,0.55,0.55
2517,0.55,0.55,0.55,0.55,0.55
2518,0.55,0.55,0.55,0.55,0.55
2519,0.55,0.55,0.55,0.55,0.55
2520,0.55,0.55,0.55,0.55,0.55
2521,0.55,0.55,0.55,0.55,0.55
2522,0.55,0.55,0.55,0.55,0.55
2523,0.55,0.55,0.55,0.55,0.55
2524,0.55,0.55,0.55,0.55,0.55
2525,0.55,0.55,0.55,0.55,0.55
2526,0.55,0.55,0.55,0.55,0.55
2527,0.55,0.55,0.55,0.55,0.55
2528,0.55,0.55,0.55,0.55,0.55
2529,0.55,0.55,0.55,0.55,0.55
2530,0.55,0.55,0.55,0.55,0.55
2531,0.55,0.55,0.55,0.55,0.55
2532,0.55,0.55,0.55,0.55,0.55
2533,0.55,0.55,0.55,0.55,0.55
2534,0.55,0.55,0.55,0.55,0.55
2535,0.55,0.55,0.55,0.55,0.55
2536,0.55,0.55,0.55,0.55,0.55
2537,0.55,0.55,0.55,0.55,0.55
2538,0.55,0.55,0.55,0.55,0.55
2539,0.55,0.55,0.55,0.55,0.55
2540,0.55,0.55,0.55,0.55,0.55
2541,0.55,0.55,0.55,0.55,0.55
2542,0.55,0.55,0.55,0.55,0.55
2543,0.55,0.55,0.55,0.55,0.55
2544,0.55,0.55,0.55,0.55,0.55
2545,0.55,0.55,0.55,0.55,0.55
2546,0.55,0.55,0.55,0.55,0.55
2547,0.55,0.55,0.55,0.55,0.55
2548,0.55,0.55,0.55,0.55,0.55
2549,0.55,0.55,0.55,0.55,0.55
2550,0.55,0.55,0.55,0.55,0.55
2551,0.55,0.55,0.55,0.55,0.55
2552,0.55,0.55,0.55,0.55,0.55
2553,0.55,0.55,0.55,0.55,0.55
2554,0.55,0.55,0.55,0.55,0.55
2555,0.55,0.55,0.55,0.55,0.55
2556,0.55,0.55,0.55,0.55,0.55
2557,0.55,0.55,0.55,0.55,0.55
2558,0.55,0.55,0.55,0.55,0.55
2559,0.55,0.55,0.55,0.55,0.55
2560,0.55,0.55,0.55,0.55,0.55
2561,0.55,0.55,0.55,0.55,0.55
2562,0.55,0.55,0.55,0.55,0.55
2563,0.55,0.55,0.55,0.55,0.55
2564,0.55,0.55,0.55,0.55,0.55
2565,0.55,0.55,0.55,0.55,0.55
2566,0.55,0.55,0.55,0.55,0.55
2567,0.55,0.55,0.55,0.55,0.55
2568,0.55,0.55,0.55,0.55,0.55
2569,0.55,0.55,0.55,0.55,0.55
2570,0.55,0.55,0.55,0.55,0.55
2571,0.55,0.55,0.55,0.55,0.55
2572,0.55,0.55,0.55,0.55,0.55
2573,0.55,0.55,0.55,0.55,0.55
2574,0.55,0.55,0.55,0.55,0.55
2575,0.55,0.55,0.55,0.55,0.55
2576,0.55,0.55,0.55,0.55,0.55
2577,0.55,0.55,0.55,0.55,0.55
2578,0.55,0.55,0.55,0.55,0.55
2579,0.55,0.55,0.55,0.55,0.55
2580,0.55,0.55,0.55,0.55,0.55
2581,0.55,0.55,0.55,0.55,0.55
2582,0.55,0.55,0.55,0.55,0.55
2583,0.55,0.55,0.55,0.55,0.55
2584,0.55,0.55,0.55,0.55,0.55
2585,0.55,0.55,0.55,0.55,0.55
2586,0.55,0.55,0.55,0.55,0.55
2587,0.55,0.55,0.55,0.55,0.55
2588,0.55,0.55,0.55,0.55,0.55
2589,0.55,0.55,0.55,0.55,0.55
2590,0.55,0.55,0.55,0.55,0.55
2591,0.55,0.55,0.55,0.55,0.55
2592,0.55,0.55,0.55,0.55,0.55
2593,0.55,0.55,0.55,0.55,0.55
2594,0.55,0.55,0.55,0.55,0.55
2595,0.55,0.55,0.55,0.55,0.55
2596,0.55,0.55,0.55,0.55,0.55
2597,0.55,0.55,0.55,0.55,0.55
2598,0.55,0.55,0.55,0.55,0.55
2599,0.55,0.55,0.55,0.55,0.55
2600,0.55,0.55,0.55,0.55,0.55
2601,0.55,0.55,0.55,0.55,0.55
2602,0.55,0.55,0.55,0.55,0.55
2603,0.55,0.55,0.55,0.55,0.55
2604,0.55,0.55,0.55,0.55,0.55
2605,0.55,0.55,0.55,0.55,0.55
2606,0.55,0.55,0.55,0.55,0.55
2607,0.55,0.55,0.55,0.55,0.55
2608,0.55,0.55,0.55,0.55,0.55
2609,0.55,0.55,0.55,0.55,0.55
2610,0.55,0.55,0.55,0.55,0.55
2611,0.55,0.55,0.55,0.55,0.55
2612,0.55,0.55,0.55,0.55,0.55
2613,0.55,0.55,0.55,0.55,0.55
2614,0.55,0.55,0.55,0.55,0.55
2615,0.55,0.55,0.55,0.55,0.55
2616,0.55,0.55,0.55,0.55,0.55
2617,0.55,0.55,0.55,0.55,0.55
2618,0.55,0.55,0.55,0.55,0.55
2619,0.55,0.55,0.55,0.55,0.55
2620,0.55,0.55,0.55,0.55,0.55
2621,0.55,0.55,0.55,0.55,0.55
2622,0.55,0.55,0.55,0.55,0.55
2623,0.55,0.55,0.55,0.55,0.55
2624,0.55,0.55,0.55,0.55,0.55
2625,0.55,0.55,0.55,0.55,0.55
2626,0.55,0.55,0.55,0.55,0.55
2627,0.55,0.55,0.55,0.55,0.55
2628,0.55,0.55,0.55,0.55,0.55
2629,0.55,0.55,0.55,0.55,0.55
2630,0.55,0.55,0.55,0.55,0.55
2631,0.55,0.55,0.55,0.55,0.55
2632,0.55,0.55,0.55,0.55,0.55
2633,0.55,0.55,0.55,0.55,0.55
2634,0.55,0.55,0.55,0.55,0.55
2635,0.55,0.55,0.55,0.55,0.55
2636,0.55,0.55,0.55,0.55,0.55
2637,0.55,0.55,0.55,0.55,0.55
2638,0.55,0.55,0.55,0.55,0.55
2639,0.55,0.55,0.55,0.55,0.55
2640,0.55,0.55,0.55,0.55,0.55
2641,0.55,0.55,0.55,0.55,0.55
2642,0.55,0.55,0.55,0.55,0.55
2643,0.55,0.55,0.55,0.55,0.55
2644,0.55,0.55,0.55,0.55,0.55
2645,0.55,0.55,0.55,0.55,0.55
2646,0.55,0.55,0.55,0.55,0.55
2647,0.55,0.55,0.55,0.55,0.55
2648,0.55,0.55,0.55,0.55,0.55
2649,0.55,0.55,0.55,0.55,0.55
2650,0.55,0.55,0.55,0.55,0.55
2651,0.55,0.55,0.55,0.55,0.55
2652,0.55,0.55,0.55,0.55,0.55
2653,0.55,0.55,0.55,0.55,0.55
2654,0.55,0.55,0.55,0.55,0.55
2655,0.55,0.55,0.55,0.55,0.55
2656,0.55,0.55,0.55,0.55,0.55
2657,0.55,0.55,0.55,0.55,0.55
2658,0.55,0.55,0.55,0.55,0.55
2659,0.55,0.55,0.55,0.55,0.55
2660,0.55,0.55,0.55,0.55,0.55
2661,0.55,0.55,0.55,0.55,0.55
2662,0.55,0.55,0.55,0.55,0.55
2663,0.55,0.55,0.55,0.55,0.55
2664,0.55,0.55,0.55,0.55,0.55
2665,0.55,0.55,0.55,0.55,0.55
2666,0.55,0.55,0.55,0.55,0.55
2667,0.55,0.55,0.55,0.55,0.55
2668,0.55,0.55,0.55,0.55,0.55
2669,0.55,0.55,0.55,0.55,0.55
2670,0.55,0.55,0.55,0.55,0.55
2671,0.55,0.55,0.55,0.55,0.55
2672,0.55,0.55,0.55,0.55,0.55
2673,0.55,0.55,0.55,0.55,0.55
2674,0.55,0.55,0.55,0.55,0.55
2675,0.55,0.55,0.55,0.55,0.55
2676,0.55,0.55,0.55,0.55,0.55
2677,0.55,0.55,0.55,0.55,0.55
2678,0.55,0.55,0.55,0.55,0.55
2679,0.55,0.55,0.55,0.55,0.55
2680,0.55,0.55,0.55,0.55,0.55
2681,0.55,0.55,0.55,0.55,0.55
2682,0.55,0.55,0.55,0.55,0.55
2683,0.55,0.55,0.55,0.55,0.55
2684,0.55,0.55,0.55,0.55,0.55
2685,0.55,0.55,0.55,0.55,0.55
2686,0.55,0.55,0.55,0.55,0.55
2687,0.55,0.55,0.55,0.55,0.55
2688,0.55,0.55,0.55,0.55,0.55
2689,0.55,0.55,0.55,0.55,0.55
2690,0.55,0.55,0.55,0.55,0.55
2691,0.55,0.55,0.55,0.55,0.55
2692,0.55,0.55,0.55,0.55,0.55
2693,0.55,0.55,0.55,0.55,0.55
2694,0.55,0.55,0.55,0.55,0.55
2695,0.55,0.55,0.55,0.55,0.55
2696,0.55,0.55,0.55,0.55,0.55
2697,0.55,0.55,0.55,0.55,0.55
2698,0.55,0.55,0.55,0.55,0.55
2699,0.55,0.55,0.55,0.55,0.55
2700,0.55,0.55,0.55,0.55,0.55
2701,0.55,0.55,0.55,0.55,0.55
2702,0.55,0.55,0.55,0.55,0.55
2703,0.55,0.55,0.55,0.55,0.55
2704,0.55,0.55,0.55,0.55,0.55
2705,0.55,0.55,0.55,0.55,0.55
2706,0.55,0.55,0.55,0.55,0.55
2707,0.55,0.55,0.55,0.55,0.55
2708,0.55,0.55,0.55,0.55,0.55
2709,0.55,0.55,0.55,0.55,0.55
2710,0.55,0.55,0.55,0.55,0.55
2711,0.55,0.55,0.55,0.55,0.55
2712,0.55,0.55,0.55,0.55,0.55
2713,0.55,0.55,0.55,0.55,0.55
2714,0.55,0.55,0.55,0.55,0.55
2715,0.55,0.55,0.55,0.55,0.55
2716,0.55,0.55,0.55,0.55,0.55
2717,0.55,0.55,0.55,0.55,0.55
2718,0.55,0.55,0.55,0.55,0.55
2719,0.55,0.55,0.55,0.55,0.55
2720,0.55,0.55,0.55,0.55,0.55
2721,0.55,0.55,0.55,0.55,0.55
2722,0.55,0.55,0.55,0.55,0.55
2723,0.55,0.55,0.55,0.55,0.55
2724,0.55,0.55,0.55,0.55,0.55
2725,0.55,0.55,0.55,0.55,0.55
2726,0.55,0.55,0.55,0.55,0.55
2727,0.55,0.55,0.55,0.55,0.55
2728,0.55,0.55,0.55,0.55,0.55
2729,0.55,0.55,0.55,0.55,0.55
2730,0.55,0.55,0.55,0.55,0.55
2731,0.55,0.55,0.55,0.55,0.55
2732,0.55,0.55,0.55,0.55,0.55
2733,0.55,0.55,0.55,0.55,0.55
2734,0.55,0.55,0.55,0.55,0.55
2735,0.55,0.55,0.55,0.55,0.55
2736,0.55,0.55,0.55,0.55,0.55
2737,0.55,0.55,0.55,0.55,0.55
2738,0.55,0.55,0.55,0.55,0.55
2739,0.55,0.55,0.55,0.55,0.55
2740,0.55,0.55,0.55,0.55,0.55
2741,0.55,0.55,0.55,0.55,0.55
2742,0.55,0.55,0.55,0.55,0.55
2743,0.55,0.55,0.55,0.55,0.55
2744,0.55,0.55,0.55,0.55,0.55
2745,0.55,0.55,0.55,0.55,0.55
2746,0.55,0.55,0.55,0.55,0.55
2747,0.55,0.55,0.55,0.55,0.55
2748,0.55,0.55,0.55,0.55,0.55
2749,0.55,0.55,0.55,0.55,0.55
2750,0.55,0.55,0.55,0.55,0.55
2751,0.55,0.55,0.55,0.55,0.55
2752,0.55,0.55,0.55,0.55,0.55
2753,0.55,0.55,0.55,0.55,0.55
2754,0.55,0.55,0.55,0.55,0.55
2755,0.55,0.55,0.55,0.55,0.55
2756,0.55,0.55,0.55,0.55,0.55
2757,0.55,0.55,0.55,0.55,0.55
2758,0.55,0.55,0.55,0.55,0.55
2759,0.55,0.55,0.55,0.55,0.55
2760,0.55,0.55,0.55,0.55,0.55
2761,0.55,0.55,0.55,0.55,0.55
2762,0.55,0.55,0.55,0.55,0.55
2763,0.55,0.55,0.55,0.55,0.55
2764,0.55,0.55,0.55,0.55,0.55
2765,0.55,0.55,0.55,0.55,0.55
2766,0.55,0.55,0.55,0.55,0.55
2767,0.55,0.55,0.55,0.55,0.55
2768,0.55,0.55,0.55,0.55,0.55
2769,0.55,0.55,0.55,0.55,0.55
2770,0.55,0.55,0.55,0.55,0.55
2771,0.55,0.55,0.55,0.55,0.55
2772,0.55,0.55,0.55,0.55,0.55
2773,0.55,0.55,0.55,0.55,0.55
2774,0.55,0.55,0.55,0.55,0.55
2775,0.55,0.55,0.55,0.55,0.55
2776,0.55,0.55,0.55,0.55,0.55
2777,0.55,0.55,0.55,0.55,0.55
2778,0.55,0.55,0.55,0.55,0.55
2779,0.55,0.55,0.55,0.55,0.55
2780,0.55,0.55,0.55,0.55,0.55
2781,0.55,0.55,0.55,0.55,0.55
2782,0.55,0.55,0.55,0.55,0.55
2783,0.55,0.55,0.55,0.55,0.55
2784,0.55,0.55,0.55,0.55,0.55
2785,0.55,0.55,0.55,0.55,0.55
2786,0.55,0.55,0.55,0.55,0.55
2787,0.55,0.55,0.55,0.55,0.55
2788,0.55,0.55,0.55,0.55,0.55
2789,0.55,0.55,0.55,0.55,0.55
2790,0.55,0.55,0.55,0.55,0.55
2791,0.55,0.55,0.55,0.55,0.55
2792,0.55,0.55,0.55,0.55,0.55
2793,0.55,0.55,0.55,0.55,0.55
2794,0.55,0.55,0.55,0.55,0.55
2795,0.55,0.55,0.55,0.55,0.55
2796,0.55,0.55,0.55,0.55,0.55
2797,0.55,0.55,0.55,0.55,0.55
2798,0.55,0.55,0.55,0.55,0.55
2799,0.55,0.55,0.55,0.55,0.55
2800,0.55,0.55,0.55,0.55,0.55
2801,0.55,0.55,0.55,0.55,0.55
2802,0.55,0.55,0.55,0.55,0.55
2803,0.55,0.55,0.55,0.55,0.55
2804,0.55,0.55,0.55,0.55,0.55
2805,0.55,0.55,0.55,0.55,0.55
2806,0.55,0.55,0.55,0.55,0.55
2807,0.55,0.55,0.55,0.55,0.55
2808,0.55,0.55,0.55,0.55,0.55
2809,0.55,0.55,0.55,0.55,0.55
2810,0.55,0.55,0.55,0.55,0.55
2811,0.55,0.55,0.55,0.55,0.55
2812,0.55,0.55,0.55,0.55,0.55
2813,0.55,0.55,0.55,0.55,0.55
2814,0.55,0.55,0.55,0.55,0.55
2815,0.55,0.55,0.55,0.55,0.55
2816,0.55,0.55,0.55,0.55,0.55
2817,0.55,0.55,0.55,0.55,0.55
2818,0.55,0.55,0.55,0.55,0.55
2819,0.55,0.55,0.55,0.55,0.55
2820,0.55,0.55,0.55,0.55,0.55
2821,0.55,0.55,0.55,0.55,0.55
2822,0.55,0.55,0.55,0.55,0.55
2823,0.55,0.55,0.55,0.55,0.55
2824,0.55,0.55,0.55,0.55,0.55
2825,0.55,0.55,0.55,0.55,0.55
2826,0.55,0.55,0.55,0.55,0.55
2827,0.55,0.55,0.55,0.55,0.55
2828,0.55,0.55,0.55,0.55,0.55
2829,0.55,0.55,0.55,0.55,0.55
2830,0.55,0.55,0.55,0.55,0.55
2831,0.55,0.55,0.55,0.55,0.55
2832,0.55,0.55,0.55,0.55,0.55
2833,0.55,0.55,0.55,0.55,0.55
2834,0.55,0.55,0.55,0.55,0.55
2835,0.55,0.55,0.55,0.55,0.55
2836,0.55,0.55,0.55,0.55,0.55
2837,0.55,0.55,0.55,0.55,0.55
2838,0.55,0.55,0.55,0.55,0.55
2839,0.55,0.55,0.55,0.55,0.55
2840,0.55,0.55,0.55,0.55,0.55
2841,0.55,0.55,0.55,0.55,0.55
2842,0.55,0.55,0.55,0.55,0.55
2843,0.55,0.55,0.55,0.55,0.55
2844,0.55,0.55,0.55,0.55,0.55
2845,0.55,0.55,0.55,0.55,0.55
2846,0.55,0.55,0.55,0.55,0.55
2847,0.55,0.55,0.55,0.55,0.55
2848,0.55,0.55,0.55,0.55,0.55
2849,0.55,0.55,0.55,0.55,0.55
2850,0.55,0.55,0.55,0.55,0.55
2851,0.55,0.55,0.55,0.55,0.55
